Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type	Ensembl ID	Entrez Gene ID	GO ID	Term	Code
4930534B04Rik	old symbol	MGI:1922466	Cep128	centrosomal protein 128	protein coding gene	ENSMUSG00000061533	75216	GO:0005794	Golgi apparatus	IEA
4930534B04Rik	old symbol	MGI:1922466	Cep128	centrosomal protein 128	protein coding gene	ENSMUSG00000061533	75216	GO:0005794	Golgi apparatus	ISO
4930534B04Rik	old symbol	MGI:1922466	Cep128	centrosomal protein 128	protein coding gene	ENSMUSG00000061533	75216	GO:0008104	intracellular protein localization	IEA
4930534B04Rik	old symbol	MGI:1922466	Cep128	centrosomal protein 128	protein coding gene	ENSMUSG00000061533	75216	GO:0003674	molecular_function	ND
4930534B04Rik	old symbol	MGI:1922466	Cep128	centrosomal protein 128	protein coding gene	ENSMUSG00000061533	75216	GO:0044458	motile cilium assembly	ISO
4930534B04Rik	old symbol	MGI:1922466	Cep128	centrosomal protein 128	protein coding gene	ENSMUSG00000061533	75216	GO:0031965	nuclear membrane	IEA
4930534B04Rik	old symbol	MGI:1922466	Cep128	centrosomal protein 128	protein coding gene	ENSMUSG00000061533	75216	GO:0031965	nuclear membrane	ISO
4930534B04Rik	old symbol	MGI:1922466	Cep128	centrosomal protein 128	protein coding gene	ENSMUSG00000061533	75216	GO:0010468	regulation of gene expression	IMP
4930534B04Rik	old symbol	MGI:1922466	Cep128	centrosomal protein 128	protein coding gene	ENSMUSG00000061533	75216	GO:0007283	spermatogenesis	IMP
4930534B04Rik	old symbol	MGI:1922466	Cep128	centrosomal protein 128	protein coding gene	ENSMUSG00000061533	75216	GO:0120316	sperm flagellum assembly	IMP
4930534B04Rik	old symbol	MGI:1922466	Cep128	centrosomal protein 128	protein coding gene	ENSMUSG00000061533	75216	GO:0120212	sperm head-tail coupling apparatus	ISO
4930534B04Rik	old symbol	MGI:1922466	Cep128	centrosomal protein 128	protein coding gene	ENSMUSG00000061533	75216	GO:0000922	spindle pole	IBA
4930534B04Rik	old symbol	MGI:1922466	Cep128	centrosomal protein 128	protein coding gene	ENSMUSG00000061533	75216	GO:0000922	spindle pole	IEA
4930534B04Rik	old symbol	MGI:1922466	Cep128	centrosomal protein 128	protein coding gene	ENSMUSG00000061533	75216	GO:0000922	spindle pole	ISO
4930534B04Rik	old symbol	MGI:1922466	Cep128	centrosomal protein 128	protein coding gene	ENSMUSG00000061533	75216	GO:0000922	spindle pole	ISS
4930538K18Rik	old symbol	MGI:1922430	Tmem269	transmembrane protein 269	protein coding gene	ENSMUSG00000028642	75180	GO:0016020	membrane	IEA
4930539C22Rik	current symbol	MGI:1922458	4930539C22Rik	RIKEN cDNA 4930539C22 gene	lncRNA gene	ENSMUSG00000105765	75208	GO:0008150	biological_process	ND
4930539C22Rik	current symbol	MGI:1922458	4930539C22Rik	RIKEN cDNA 4930539C22 gene	lncRNA gene	ENSMUSG00000105765	75208	GO:0005575	cellular_component	ND
4930539C22Rik	current symbol	MGI:1922458	4930539C22Rik	RIKEN cDNA 4930539C22 gene	lncRNA gene	ENSMUSG00000105765	75208	GO:0003674	molecular_function	ND
4930539E08Rik	old symbol	MGI:1925441	Bnip5	BCL2 interacting protein 5	protein coding gene	ENSMUSG00000048905	207819	GO:0008150	biological_process	ND
4930539E08Rik	old symbol	MGI:1925441	Bnip5	BCL2 interacting protein 5	protein coding gene	ENSMUSG00000048905	207819	GO:0005575	cellular_component	ND
4930539E08Rik	old symbol	MGI:1925441	Bnip5	BCL2 interacting protein 5	protein coding gene	ENSMUSG00000048905	207819	GO:0003674	molecular_function	ND
4930539J05Rik	current symbol	MGI:1922477	4930539J05Rik	RIKEN cDNA 4930539J05 gene	lncRNA gene	ENSMUSG00000097032	319587	GO:0008150	biological_process	ND
4930539J05Rik	current symbol	MGI:1922477	4930539J05Rik	RIKEN cDNA 4930539J05 gene	lncRNA gene	ENSMUSG00000097032	319587	GO:0005575	cellular_component	ND
4930539J05Rik	current symbol	MGI:1922477	4930539J05Rik	RIKEN cDNA 4930539J05 gene	lncRNA gene	ENSMUSG00000097032	319587	GO:0003674	molecular_function	ND
4930539M17Rik	current symbol	MGI:1922399	4930539M17Rik	RIKEN cDNA 4930539M17 gene	lncRNA gene	ENSMUSG00000103116	75149	GO:0008150	biological_process	ND
4930539M17Rik	current symbol	MGI:1922399	4930539M17Rik	RIKEN cDNA 4930539M17 gene	lncRNA gene	ENSMUSG00000103116	75149	GO:0005575	cellular_component	ND
4930539M17Rik	current symbol	MGI:1922399	4930539M17Rik	RIKEN cDNA 4930539M17 gene	lncRNA gene	ENSMUSG00000103116	75149	GO:0003674	molecular_function	ND
4930539N22Rik	current symbol	MGI:1922453	4930539N22Rik	RIKEN cDNA 4930539N22 gene	lncRNA gene		75203	GO:0008150	biological_process	ND
4930539N22Rik	current symbol	MGI:1922453	4930539N22Rik	RIKEN cDNA 4930539N22 gene	lncRNA gene		75203	GO:0005575	cellular_component	ND
4930539N22Rik	current symbol	MGI:1922453	4930539N22Rik	RIKEN cDNA 4930539N22 gene	lncRNA gene		75203	GO:0003674	molecular_function	ND
4930540M03Rik	current symbol	MGI:1925275	4930540M03Rik	RIKEN cDNA 4930540M03 gene	lncRNA gene	ENSMUSG00000111299	78025	GO:0008150	biological_process	ND
4930540M03Rik	current symbol	MGI:1925275	4930540M03Rik	RIKEN cDNA 4930540M03 gene	lncRNA gene	ENSMUSG00000111299	78025	GO:0005575	cellular_component	ND
4930540M03Rik	current symbol	MGI:1925275	4930540M03Rik	RIKEN cDNA 4930540M03 gene	lncRNA gene	ENSMUSG00000111299	78025	GO:0003674	molecular_function	ND
4930542C21Rik	current symbol	MGI:1922425	4930542C21Rik	RIKEN cDNA 4930542C21 gene	lncRNA gene	ENSMUSG00000142580	75175	GO:0008150	biological_process	ND
4930542C21Rik	current symbol	MGI:1922425	4930542C21Rik	RIKEN cDNA 4930542C21 gene	lncRNA gene	ENSMUSG00000142580	75175	GO:0005575	cellular_component	ND
4930542C21Rik	current symbol	MGI:1922425	4930542C21Rik	RIKEN cDNA 4930542C21 gene	lncRNA gene	ENSMUSG00000142580	75175	GO:0003674	molecular_function	ND
4930542D17Rik	current symbol	MGI:1922461	4930542D17Rik	RIKEN cDNA 4930542D17 gene	lncRNA gene	ENSMUSG00000116848	75211	GO:0008150	biological_process	ND
4930542D17Rik	current symbol	MGI:1922461	4930542D17Rik	RIKEN cDNA 4930542D17 gene	lncRNA gene	ENSMUSG00000116848	75211	GO:0005575	cellular_component	ND
4930542D17Rik	current symbol	MGI:1922461	4930542D17Rik	RIKEN cDNA 4930542D17 gene	lncRNA gene	ENSMUSG00000116848	75211	GO:0003674	molecular_function	ND
4930542H20Rik	old symbol	MGI:1925439	Rab11fip4os2	RAB11 family interacting protein 4 (class II), opposite strand 2	antisense lncRNA gene	ENSMUSG00000086569	72218	GO:0008150	biological_process	ND
4930542H20Rik	old symbol	MGI:1925439	Rab11fip4os2	RAB11 family interacting protein 4 (class II), opposite strand 2	antisense lncRNA gene	ENSMUSG00000086569	72218	GO:0005575	cellular_component	ND
4930542H20Rik	old symbol	MGI:1925439	Rab11fip4os2	RAB11 family interacting protein 4 (class II), opposite strand 2	antisense lncRNA gene	ENSMUSG00000086569	72218	GO:0003674	molecular_function	ND
4930543E12Rik	current symbol	MGI:1922489	4930543E12Rik	RIKEN cDNA 4930543E12 gene	lncRNA gene	ENSMUSG00000110009	75239	GO:0008150	biological_process	ND
4930543E12Rik	current symbol	MGI:1922489	4930543E12Rik	RIKEN cDNA 4930543E12 gene	lncRNA gene	ENSMUSG00000110009	75239	GO:0005575	cellular_component	ND
4930543E12Rik	current symbol	MGI:1922489	4930543E12Rik	RIKEN cDNA 4930543E12 gene	lncRNA gene	ENSMUSG00000110009	75239	GO:0003674	molecular_function	ND
4930544D05Rik	current symbol	MGI:2148639	4930544D05Rik	RIKEN cDNA 4930544D05 gene	protein coding gene	ENSMUSG00000087279	668433	GO:0008150	biological_process	ND
4930544D05Rik	current symbol	MGI:2148639	4930544D05Rik	RIKEN cDNA 4930544D05 gene	protein coding gene	ENSMUSG00000087279	668433	GO:0005575	cellular_component	ND
4930544D05Rik	current symbol	MGI:2148639	4930544D05Rik	RIKEN cDNA 4930544D05 gene	protein coding gene	ENSMUSG00000087279	668433	GO:0003674	molecular_function	ND
4930544G11Rik	current symbol	MGI:1914903	4930544G11Rik	RIKEN cDNA 4930544G11 gene	protein coding gene	ENSMUSG00000036463	67653	GO:0016477	cell migration	IBA
4930544G11Rik	current symbol	MGI:1914903	4930544G11Rik	RIKEN cDNA 4930544G11 gene	protein coding gene	ENSMUSG00000036463	67653	GO:0032154	cleavage furrow	IBA
4930544G11Rik	current symbol	MGI:1914903	4930544G11Rik	RIKEN cDNA 4930544G11 gene	protein coding gene	ENSMUSG00000036463	67653	GO:0005829	cytosol	IBA
4930544G11Rik	current symbol	MGI:1914903	4930544G11Rik	RIKEN cDNA 4930544G11 gene	protein coding gene	ENSMUSG00000036463	67653	GO:0043197	dendritic spine	IBA
4930544G11Rik	current symbol	MGI:1914903	4930544G11Rik	RIKEN cDNA 4930544G11 gene	protein coding gene	ENSMUSG00000036463	67653	GO:0003924	GTPase activity	IBA
4930544G11Rik	current symbol	MGI:1914903	4930544G11Rik	RIKEN cDNA 4930544G11 gene	protein coding gene	ENSMUSG00000036463	67653	GO:0005525	GTP binding	IBA
4930544G11Rik	current symbol	MGI:1914903	4930544G11Rik	RIKEN cDNA 4930544G11 gene	protein coding gene	ENSMUSG00000036463	67653	GO:0005886	plasma membrane	IBA
4930544G11Rik	current symbol	MGI:1914903	4930544G11Rik	RIKEN cDNA 4930544G11 gene	protein coding gene	ENSMUSG00000036463	67653	GO:0019901	protein kinase binding	IBA
4930544G11Rik	current symbol	MGI:1914903	4930544G11Rik	RIKEN cDNA 4930544G11 gene	protein coding gene	ENSMUSG00000036463	67653	GO:0032956	regulation of actin cytoskeleton organization	IBA
4930544G11Rik	current symbol	MGI:1914903	4930544G11Rik	RIKEN cDNA 4930544G11 gene	protein coding gene	ENSMUSG00000036463	67653	GO:0007266	Rho protein signal transduction	IBA
4930544G11Rik	current symbol	MGI:1914903	4930544G11Rik	RIKEN cDNA 4930544G11 gene	protein coding gene	ENSMUSG00000036463	67653	GO:0043149	stress fiber assembly	IBA
4930544M13Rik	current symbol	MGI:1922411	4930544M13Rik	RIKEN cDNA 4930544M13 gene	lncRNA gene	ENSMUSG00000051758	75161	GO:0008150	biological_process	ND
4930544M13Rik	current symbol	MGI:1922411	4930544M13Rik	RIKEN cDNA 4930544M13 gene	lncRNA gene	ENSMUSG00000051758	75161	GO:0005575	cellular_component	ND
4930544M13Rik	current symbol	MGI:1922411	4930544M13Rik	RIKEN cDNA 4930544M13 gene	lncRNA gene	ENSMUSG00000051758	75161	GO:0003674	molecular_function	ND
4930544O15Rik	old symbol	MGI:1922423	Tex38	testis expressed 38	protein coding gene	ENSMUSG00000044556	75173	GO:0016020	membrane	IEA
4930544O15Rik	old symbol	MGI:1922423	Tex38	testis expressed 38	protein coding gene	ENSMUSG00000044556	75173	GO:0005886	plasma membrane	IDA
4930544O15Rik	old symbol	MGI:1922423	Tex38	testis expressed 38	protein coding gene	ENSMUSG00000044556	75173	GO:0005515	protein binding	IPI
4930545E07Rik	current symbol	MGI:1922412	4930545E07Rik	RIKEN cDNA 4930545E07 gene	lncRNA gene	ENSMUSG00000117615	75162	GO:0008150	biological_process	ND
4930545E07Rik	current symbol	MGI:1922412	4930545E07Rik	RIKEN cDNA 4930545E07 gene	lncRNA gene	ENSMUSG00000117615	75162	GO:0005575	cellular_component	ND
4930545E07Rik	current symbol	MGI:1922412	4930545E07Rik	RIKEN cDNA 4930545E07 gene	lncRNA gene	ENSMUSG00000117615	75162	GO:0003674	molecular_function	ND
4930545H06Rik	current symbol	MGI:1922398	4930545H06Rik	RIKEN cDNA 4930545H06 gene	lncRNA gene	ENSMUSG00000112157	75148	GO:0008150	biological_process	ND
4930545H06Rik	current symbol	MGI:1922398	4930545H06Rik	RIKEN cDNA 4930545H06 gene	lncRNA gene	ENSMUSG00000112157	75148	GO:0005575	cellular_component	ND
4930545H06Rik	current symbol	MGI:1922398	4930545H06Rik	RIKEN cDNA 4930545H06 gene	lncRNA gene	ENSMUSG00000112157	75148	GO:0003674	molecular_function	ND
4930545L23Rik	current symbol	MGI:1926055	4930545L23Rik	RIKEN cDNA 4930545L23 gene	lncRNA gene	ENSMUSG00000085247	78805	GO:0008150	biological_process	ND
4930545L23Rik	current symbol	MGI:1926055	4930545L23Rik	RIKEN cDNA 4930545L23 gene	lncRNA gene	ENSMUSG00000085247	78805	GO:0005575	cellular_component	ND
4930545L23Rik	current symbol	MGI:1926055	4930545L23Rik	RIKEN cDNA 4930545L23 gene	lncRNA gene	ENSMUSG00000085247	78805	GO:0003674	molecular_function	ND
4930546C10Rik	current symbol	MGI:1926181	4930546C10Rik	RIKEN cDNA 4930546C10 gene	lncRNA gene	ENSMUSG00000024546	78931	GO:0008150	biological_process	ND
4930546C10Rik	current symbol	MGI:1926181	4930546C10Rik	RIKEN cDNA 4930546C10 gene	lncRNA gene	ENSMUSG00000024546	78931	GO:0005575	cellular_component	ND
4930546C10Rik	current symbol	MGI:1926181	4930546C10Rik	RIKEN cDNA 4930546C10 gene	lncRNA gene	ENSMUSG00000024546	78931	GO:0003674	molecular_function	ND
4930546K05Rik	current symbol	MGI:1925444	4930546K05Rik	RIKEN cDNA 4930546K05 gene	lncRNA gene	ENSMUSG00000111767	78194	GO:0008150	biological_process	ND
4930546K05Rik	current symbol	MGI:1925444	4930546K05Rik	RIKEN cDNA 4930546K05 gene	lncRNA gene	ENSMUSG00000111767	78194	GO:0005575	cellular_component	ND
4930546K05Rik	current symbol	MGI:1925444	4930546K05Rik	RIKEN cDNA 4930546K05 gene	lncRNA gene	ENSMUSG00000111767	78194	GO:0003674	molecular_function	ND
4930547C10Rik	old symbol	MGI:1915524	Toporsl	topoisomerase I binding, arginine/serine-rich like	protein coding gene	ENSMUSG00000028314	68274	GO:0005575	cellular_component	ND
4930547C10Rik	old symbol	MGI:1915524	Toporsl	topoisomerase I binding, arginine/serine-rich like	protein coding gene	ENSMUSG00000028314	68274	GO:0006513	protein monoubiquitination	IBA
4930547C10Rik	old symbol	MGI:1915524	Toporsl	topoisomerase I binding, arginine/serine-rich like	protein coding gene	ENSMUSG00000028314	68274	GO:0000209	protein polyubiquitination	IBA
4930547C10Rik	old symbol	MGI:1915524	Toporsl	topoisomerase I binding, arginine/serine-rich like	protein coding gene	ENSMUSG00000028314	68274	GO:0061630	ubiquitin protein ligase activity	IBA
4930547E08Rik	current symbol	MGI:1925281	4930547E08Rik	RIKEN cDNA 4930547E08 gene	lncRNA gene	ENSMUSG00000086687	78031	GO:0008150	biological_process	ND
4930547E08Rik	current symbol	MGI:1925281	4930547E08Rik	RIKEN cDNA 4930547E08 gene	lncRNA gene	ENSMUSG00000086687	78031	GO:0005575	cellular_component	ND
4930547E08Rik	current symbol	MGI:1925281	4930547E08Rik	RIKEN cDNA 4930547E08 gene	lncRNA gene	ENSMUSG00000086687	78031	GO:0003674	molecular_function	ND
4930547E14Rik	current symbol	MGI:1922395	4930547E14Rik	RIKEN cDNA 4930547E14 gene	lncRNA gene	ENSMUSG00000116894	75145	GO:0008150	biological_process	ND
4930547E14Rik	current symbol	MGI:1922395	4930547E14Rik	RIKEN cDNA 4930547E14 gene	lncRNA gene	ENSMUSG00000116894	75145	GO:0005575	cellular_component	ND
4930547E14Rik	current symbol	MGI:1922395	4930547E14Rik	RIKEN cDNA 4930547E14 gene	lncRNA gene	ENSMUSG00000116894	75145	GO:0003674	molecular_function	ND
4930547N16Rik	old symbol	MGI:1922567	Parpbp	PARP1 binding protein	protein coding gene	ENSMUSG00000035365	75317	GO:0000785	chromatin	IBA
4930547N16Rik	old symbol	MGI:1922567	Parpbp	PARP1 binding protein	protein coding gene	ENSMUSG00000035365	75317	GO:0000785	chromatin	ISO
4930547N16Rik	old symbol	MGI:1922567	Parpbp	PARP1 binding protein	protein coding gene	ENSMUSG00000035365	75317	GO:0000785	chromatin	ISS
4930547N16Rik	old symbol	MGI:1922567	Parpbp	PARP1 binding protein	protein coding gene	ENSMUSG00000035365	75317	GO:0005737	cytoplasm	IEA
4930547N16Rik	old symbol	MGI:1922567	Parpbp	PARP1 binding protein	protein coding gene	ENSMUSG00000035365	75317	GO:0003677	DNA binding	IEA
4930547N16Rik	old symbol	MGI:1922567	Parpbp	PARP1 binding protein	protein coding gene	ENSMUSG00000035365	75317	GO:0006974	DNA damage response	IEA
4930547N16Rik	old symbol	MGI:1922567	Parpbp	PARP1 binding protein	protein coding gene	ENSMUSG00000035365	75317	GO:0006281	DNA repair	IEA
4930547N16Rik	old symbol	MGI:1922567	Parpbp	PARP1 binding protein	protein coding gene	ENSMUSG00000035365	75317	GO:2000042	negative regulation of double-strand break repair via homologous recombination	IBA
4930547N16Rik	old symbol	MGI:1922567	Parpbp	PARP1 binding protein	protein coding gene	ENSMUSG00000035365	75317	GO:2000042	negative regulation of double-strand break repair via homologous recombination	IEA
4930547N16Rik	old symbol	MGI:1922567	Parpbp	PARP1 binding protein	protein coding gene	ENSMUSG00000035365	75317	GO:2000042	negative regulation of double-strand break repair via homologous recombination	ISO
4930547N16Rik	old symbol	MGI:1922567	Parpbp	PARP1 binding protein	protein coding gene	ENSMUSG00000035365	75317	GO:2000042	negative regulation of double-strand break repair via homologous recombination	ISS
4930547N16Rik	old symbol	MGI:1922567	Parpbp	PARP1 binding protein	protein coding gene	ENSMUSG00000035365	75317	GO:0005654	nucleoplasm	ISO
4930547N16Rik	old symbol	MGI:1922567	Parpbp	PARP1 binding protein	protein coding gene	ENSMUSG00000035365	75317	GO:0005634	nucleus	IEA
4930548G14Rik	current symbol	MGI:1922531	4930548G14Rik	RIKEN cDNA 4930548G14 gene	lncRNA gene	ENSMUSG00000051198	75281	GO:0008150	biological_process	ND
4930548G14Rik	current symbol	MGI:1922531	4930548G14Rik	RIKEN cDNA 4930548G14 gene	lncRNA gene	ENSMUSG00000051198	75281	GO:0005575	cellular_component	ND
4930548G14Rik	current symbol	MGI:1922531	4930548G14Rik	RIKEN cDNA 4930548G14 gene	lncRNA gene	ENSMUSG00000051198	75281	GO:0003674	molecular_function	ND
4930548H24Rik	old symbol	MGI:1914906	Ccdc121	coiled-coil domain containing 121	protein coding gene	ENSMUSG00000029138	67656	GO:0008150	biological_process	ND
4930548H24Rik	old symbol	MGI:1914906	Ccdc121	coiled-coil domain containing 121	protein coding gene	ENSMUSG00000029138	67656	GO:0005575	cellular_component	ND
4930548H24Rik	old symbol	MGI:1914906	Ccdc121	coiled-coil domain containing 121	protein coding gene	ENSMUSG00000029138	67656	GO:0003674	molecular_function	ND
4930548J01Rik	current symbol	MGI:1925293	4930548J01Rik	RIKEN cDNA 4930548J01 gene	lncRNA gene	ENSMUSG00000116615	78043	GO:0008150	biological_process	ND
4930548J01Rik	current symbol	MGI:1925293	4930548J01Rik	RIKEN cDNA 4930548J01 gene	lncRNA gene	ENSMUSG00000116615	78043	GO:0005575	cellular_component	ND
4930548J01Rik	current symbol	MGI:1925293	4930548J01Rik	RIKEN cDNA 4930548J01 gene	lncRNA gene	ENSMUSG00000116615	78043	GO:0003674	molecular_function	ND
4930548K13Rik	current symbol	MGI:1922610	4930548K13Rik	RIKEN cDNA 4930548K13 gene	lncRNA gene	ENSMUSG00000086257	75360	GO:0008150	biological_process	ND
4930548K13Rik	current symbol	MGI:1922610	4930548K13Rik	RIKEN cDNA 4930548K13 gene	lncRNA gene	ENSMUSG00000086257	75360	GO:0005575	cellular_component	ND
4930548K13Rik	current symbol	MGI:1922610	4930548K13Rik	RIKEN cDNA 4930548K13 gene	lncRNA gene	ENSMUSG00000086257	75360	GO:0003674	molecular_function	ND
4930549C01Rik	old symbol	MGI:1914913	Tex46	testis expressed 46	protein coding gene	ENSMUSG00000036921	67663	GO:0016020	membrane	IEA
4930549C01Rik	old symbol	MGI:1914913	Tex46	testis expressed 46	protein coding gene	ENSMUSG00000036921	67663	GO:0003674	molecular_function	ND
4930549C01Rik	old symbol	MGI:1914913	Tex46	testis expressed 46	protein coding gene	ENSMUSG00000036921	67663	GO:0007338	single fertilization	IEA
4930549C01Rik	old symbol	MGI:1914913	Tex46	testis expressed 46	protein coding gene	ENSMUSG00000036921	67663	GO:0007338	single fertilization	IMP
4930549G23Rik	current symbol	MGI:1922536	4930549G23Rik	RIKEN cDNA 4930549G23 gene	lncRNA gene	ENSMUSG00000118134	75286	GO:0008150	biological_process	ND
4930549G23Rik	current symbol	MGI:1922536	4930549G23Rik	RIKEN cDNA 4930549G23 gene	lncRNA gene	ENSMUSG00000118134	75286	GO:0005575	cellular_component	ND
4930549G23Rik	current symbol	MGI:1922536	4930549G23Rik	RIKEN cDNA 4930549G23 gene	lncRNA gene	ENSMUSG00000118134	75286	GO:0003674	molecular_function	ND
4930550C14Rik	current symbol	MGI:1922561	4930550C14Rik	RIKEN cDNA 4930550C14 gene	protein coding gene	ENSMUSG00000005131	75311	GO:0005737	cytoplasm	IEA
4930550C14Rik	current symbol	MGI:1922561	4930550C14Rik	RIKEN cDNA 4930550C14 gene	protein coding gene	ENSMUSG00000005131	75311	GO:0005829	cytosol	IDA
4930550C14Rik	current symbol	MGI:1922561	4930550C14Rik	RIKEN cDNA 4930550C14 gene	protein coding gene	ENSMUSG00000005131	75311	GO:0005829	cytosol	IEA
4930550C14Rik	current symbol	MGI:1922561	4930550C14Rik	RIKEN cDNA 4930550C14 gene	protein coding gene	ENSMUSG00000005131	75311	GO:0016020	membrane	IEA
4930550C14Rik	current symbol	MGI:1922561	4930550C14Rik	RIKEN cDNA 4930550C14 gene	protein coding gene	ENSMUSG00000005131	75311	GO:0005741	mitochondrial outer membrane	IDA
4930550C14Rik	current symbol	MGI:1922561	4930550C14Rik	RIKEN cDNA 4930550C14 gene	protein coding gene	ENSMUSG00000005131	75311	GO:0005741	mitochondrial outer membrane	IEA
4930550C14Rik	current symbol	MGI:1922561	4930550C14Rik	RIKEN cDNA 4930550C14 gene	protein coding gene	ENSMUSG00000005131	75311	GO:0005739	mitochondrion	IEA
4930550C14Rik	current symbol	MGI:1922561	4930550C14Rik	RIKEN cDNA 4930550C14 gene	protein coding gene	ENSMUSG00000005131	75311	GO:0090258	negative regulation of mitochondrial fission	IMP
4930550C14Rik	current symbol	MGI:1922561	4930550C14Rik	RIKEN cDNA 4930550C14 gene	protein coding gene	ENSMUSG00000005131	75311	GO:1903215	negative regulation of protein targeting to mitochondrion	IMP
4930550C14Rik	current symbol	MGI:1922561	4930550C14Rik	RIKEN cDNA 4930550C14 gene	protein coding gene	ENSMUSG00000005131	75311	GO:0005515	protein binding	IPI
4930550L24Rik	old symbol	MGI:1922602	Magea13	MAGE family member A13	protein coding gene	ENSMUSG00000046180	75352	GO:0003674	molecular_function	ND
4930550L24Rik	old symbol	MGI:1922602	Magea13	MAGE family member A13	protein coding gene	ENSMUSG00000046180	75352	GO:0000122	negative regulation of transcription by RNA polymerase II	IBA
4930550L24Rik	old symbol	MGI:1922602	Magea13	MAGE family member A13	protein coding gene	ENSMUSG00000046180	75352	GO:0005634	nucleus	IBA
4930552N02Rik	current symbol	MGI:1922617	4930552N02Rik	RIKEN cDNA 4930552N02 gene	lncRNA gene		75367	GO:0008150	biological_process	ND
4930552N02Rik	current symbol	MGI:1922617	4930552N02Rik	RIKEN cDNA 4930552N02 gene	lncRNA gene		75367	GO:0005575	cellular_component	ND
4930552N02Rik	current symbol	MGI:1922617	4930552N02Rik	RIKEN cDNA 4930552N02 gene	lncRNA gene		75367	GO:0003674	molecular_function	ND
4930552P12Rik	current symbol	MGI:1924844	4930552P12Rik	RIKEN cDNA 4930552P12 gene	lncRNA gene	ENSMUSG00000136232	77594	GO:0008150	biological_process	ND
4930552P12Rik	current symbol	MGI:1924844	4930552P12Rik	RIKEN cDNA 4930552P12 gene	lncRNA gene	ENSMUSG00000136232	77594	GO:0005575	cellular_component	ND
4930552P12Rik	current symbol	MGI:1924844	4930552P12Rik	RIKEN cDNA 4930552P12 gene	lncRNA gene	ENSMUSG00000136232	77594	GO:0003674	molecular_function	ND
4930553E22Rik	current symbol	MGI:1922497	4930553E22Rik	RIKEN cDNA 4930553E22 gene	lncRNA gene	ENSMUSG00000116907	75247	GO:0008150	biological_process	ND
4930553E22Rik	current symbol	MGI:1922497	4930553E22Rik	RIKEN cDNA 4930553E22 gene	lncRNA gene	ENSMUSG00000116907	75247	GO:0005575	cellular_component	ND
4930553E22Rik	current symbol	MGI:1922497	4930553E22Rik	RIKEN cDNA 4930553E22 gene	lncRNA gene	ENSMUSG00000116907	75247	GO:0003674	molecular_function	ND
4930554C24Rik	current symbol	MGI:1922503	4930554C24Rik	RIKEN cDNA 4930554C24 gene	lncRNA gene	ENSMUSG00000099724	75253	GO:0008150	biological_process	ND
4930554C24Rik	current symbol	MGI:1922503	4930554C24Rik	RIKEN cDNA 4930554C24 gene	lncRNA gene	ENSMUSG00000099724	75253	GO:0005575	cellular_component	ND
4930554C24Rik	current symbol	MGI:1922503	4930554C24Rik	RIKEN cDNA 4930554C24 gene	lncRNA gene	ENSMUSG00000099724	75253	GO:0003674	molecular_function	ND
4930555B11Rik	current symbol	MGI:1922529	4930555B11Rik	RIKEN cDNA 4930555B11 gene	lncRNA gene	ENSMUSG00000086396	75279	GO:0008150	biological_process	ND
4930555B11Rik	current symbol	MGI:1922529	4930555B11Rik	RIKEN cDNA 4930555B11 gene	lncRNA gene	ENSMUSG00000086396	75279	GO:0005575	cellular_component	ND
4930555B11Rik	current symbol	MGI:1922529	4930555B11Rik	RIKEN cDNA 4930555B11 gene	lncRNA gene	ENSMUSG00000086396	75279	GO:0003674	molecular_function	ND
4930555G01Rik	current symbol	MGI:1922055	4930555G01Rik	RIKEN cDNA 4930555G01 gene	protein coding gene	ENSMUSG00000096197	108978	GO:0008150	biological_process	ND
4930555G01Rik	current symbol	MGI:1922055	4930555G01Rik	RIKEN cDNA 4930555G01 gene	protein coding gene	ENSMUSG00000096197	108978	GO:0005575	cellular_component	ND
4930555G01Rik	current symbol	MGI:1922055	4930555G01Rik	RIKEN cDNA 4930555G01 gene	protein coding gene	ENSMUSG00000096197	108978	GO:0003674	molecular_function	ND
4930555I21Rik	old symbol	MGI:1926056	Stpg1	sperm tail PG rich repeat containing 1	protein coding gene	ENSMUSG00000028801	78806	GO:0006915	apoptotic process	IEA
4930555I21Rik	old symbol	MGI:1926056	Stpg1	sperm tail PG rich repeat containing 1	protein coding gene	ENSMUSG00000028801	78806	GO:0005737	cytoplasm	IEA
4930555I21Rik	old symbol	MGI:1926056	Stpg1	sperm tail PG rich repeat containing 1	protein coding gene	ENSMUSG00000028801	78806	GO:0005739	mitochondrion	IEA
4930555I21Rik	old symbol	MGI:1926056	Stpg1	sperm tail PG rich repeat containing 1	protein coding gene	ENSMUSG00000028801	78806	GO:0003674	molecular_function	ND
4930555I21Rik	old symbol	MGI:1926056	Stpg1	sperm tail PG rich repeat containing 1	protein coding gene	ENSMUSG00000028801	78806	GO:0005634	nucleus	IEA
4930555I21Rik	old symbol	MGI:1926056	Stpg1	sperm tail PG rich repeat containing 1	protein coding gene	ENSMUSG00000028801	78806	GO:0043065	positive regulation of apoptotic process	IEA
4930555I21Rik	old symbol	MGI:1926056	Stpg1	sperm tail PG rich repeat containing 1	protein coding gene	ENSMUSG00000028801	78806	GO:0043065	positive regulation of apoptotic process	ISO
4930555I21Rik	old symbol	MGI:1926056	Stpg1	sperm tail PG rich repeat containing 1	protein coding gene	ENSMUSG00000028801	78806	GO:1902110	positive regulation of mitochondrial membrane permeability involved in apoptotic process	IBA
